,line,token,lemma,error_type
88,5882,ὧν,ὅς2,2
89,6073,ὧν,ὅς2,2
90,6162,ὧν,ὅς2,2
91,6212,δέον,δέω2,2
92,6247,ὅτι,ὅτι2,2
93,6250,ὧν,ὅς2,2
94,6293,οὓς,ὅς2,2
95,6508,ὧν,ὅς2,2
96,6545,δεῖ,δέω2,2
97,6722,ὅτι,ὅτι2,2
98,6767,ἥν,ὅς2,2
99,7062,ᾗ,ὅς2,2
100,7066,ἧς,ὅς2,2
101,7070,ἣν,ὅς2,2
102,7120,ἐδεήθη,δέω2,2
103,7202,ἧς,ὅς2,2
104,7243,ὧν,ὅς2,2
105,7293,ὧν,ὅς2,2
106,7327,πιστὰ,πιστός2,2
107,7343,ὅτι,ὅτι2,2
108,7416,ὧν,ὅς2,2
109,7461,ὅτι,ὅτι2,2
110,7640,δεομένους,δέω2,2
111,7698,ὃν,ὅς2,2
112,7801,δεομένοις,δέω2,2
113,7980,χρῆσθαι,χράω2,2
114,8001,δεομένοις,δέω2,2
115,8096,ἃ,ὅς2,2
116,8122,ὅτι,ὅτι2,2
117,8190,ἀργὸν,ἀργός2,2
118,8224,οἷς,ὅς2,2
119,8241,ὅτι,ὅτι2,2
120,8256,συνόδους,σύνοδος2,2
121,8365,οἷς,ὅς2,2
122,8470,ὧν,ὅς2,2
123,8482,ὅτι,ὅτι2,2
124,8598,πιστότατον,πιστός2,2
125,8605,χρωμένους,χράω2,2
126,8695,ἀπορῶν,ἀπορέω2,2
127,8790,ὅτι,ὅτι2,2
128,9007,ὧν,ὅς2,2
129,9020,ὅτι,ὅτι2,2
130,9064,ὧν,ὅς2,2
131,9182,ἐδεήθη,δέω2,2
132,9318,ὧν,ὅς2,2
133,9330,ἧς,ὅς2,2
134,9565,ὅν,ὅς2,2
135,9700,ὃν,ὅς2,2
136,9820,ὅτι,ὅτι2,2
137,9972,ὅτι,ὅτι2,2
138,9996,ὅτι,ὅτι2,2
139,10040,ὅτι,ὅτι2,2
140,10053,ὧν,ὅς2,2
141,10207,ὧν,ὅς2,2
142,10271,ὅτι,ὅτι2,2
143,10300,ὅτι,ὅτι2,2
144,10432,χρώμενοι,χράω2,2
145,10490,χρώμενοι,χράω2,2
146,10558,ὕπεισι,ὕπειμι2,2
147,10941,ἣν,ὅς2,2
148,11159,ὅτι,ὅτι2,2
149,11250,παρόδου,πάροδος2,2
150,11390,ὅτι,ὅτι2,2
151,11482,ὅτι,ὅτι2,2
152,11652,δεῖ,δέω2,2
153,11656,ἃ,ὅς2,2
154,11837,ὅτι,ὅτι2,2
155,11931,ὅτι,ὅτι2,2
156,12013,ὧν,ὅς2,2
157,12181,ἣν,ὅς2,2
158,12231,ὧν,ὅς2,2
159,12405,ἣν,ὅς2,2
160,12519,πιστοτάτους,πιστός2,2
161,12679,ὧν,ὅς2,2
162,12722,ὅτι,ὅτι2,2
163,12790,ᾗ,ὅς2,2
164,12895,οὓς,ὅς2,2
165,12964,ὅτι,ὅτι2,2
166,13089,χρῆσθαι,χράω2,2
167,13103,ἃ,ὅς2,2
168,13130,κύριος,κύριος2,2
169,13189,ὧν,ὅς2,2
170,13208,ὅτι,ὅτι2,2
171,13240,ἧς,ὅς2,2
172,13244,ἣν,ὅς2,2
173,13254,ὧν,ὅς2,2
174,13261,οὓς,ὅς2,2
175,13357,οἷς,ὅς2,2
176,13372,ὧν,ὅς2,2
177,13502,ὧν,ὅς2,2
178,13572,ὅτι,ὅτι2,2
179,13666,δεῖ,δέω2,2
180,13682,ὅτι,ὅτι2,2
181,13737,οὓς,ὅς2,2
182,13764,ἀργὸν,ἀργός2,2
183,13768,ἧς,ὅς2,2
184,13829,ὧν,ὅς2,2
185,13839,δέομεν,δέω2,2
186,13872,χρῆσθαι,χράω2,2
187,13938,ὧν,ὅς2,2
188,14245,ὧν,ὅς2,2
189,14252,ὧν,ὅς2,2
190,14423,χρώμενος,χράω2,2
191,14443,πιστότατος,πιστός2,2
192,14522,ὧν,ὅς2,2
193,14544,χρῶμαι,χράω2,2
194,14575,ὅτι,ὅτι2,2
195,14615,χρώμενος,χράω2,2
196,14767,ἀπορήσας,ἀπορέω2,2
197,14833,ὧν,ὅς2,2
198,14874,λείαν,λεία2,2
199,15000,ὧν,ὅς2,2
200,15124,οὓς,ὅς2,2
201,15361,ὅτι,ὅτι2,2
202,15377,ἀποροῦντες,ἀπορέω2,2
203,15551,ὧν,ὅς2,2
204,15609,ὅτι,ὅτι2,2
205,15683,ὃν,ὅς2,2
206,15693,χρῆσθαι,χράω2,2
207,15807,οὓς,ὅς2,2
208,15809,δεῖ,δέω2,2
209,15993,ὅτι,ὅτι2,2
210,16043,ὅτι,ὅτι2,2
211,16061,ἧς,ὅς2,2
212,16132,ᾧ,ὅς2,2
213,16198,ὧν,ὅς2,2
214,16228,δέουσιν,δέω2,2
215,16265,οἷς,ὅς2,2
216,16367,ἐπιόντα,ἔπειμι2,2
217,16412,δεῖ,δέω2,2
218,16444,οἷς,ὅς2,2
219,16465,ὧν,ὅς2,2
220,16472,πιστότερον,πιστός2,2
221,16573,ὧν,ὅς2,2
222,16689,ὧν,ὅς2,2
223,16723,ὅτι,ὅτι2,2
224,16734,ἃ,ὅς2,2
225,16759,ἃ,ὅς2,2
226,16781,ἃ,ὅς2,2
227,16801,ὅτι,ὅτι2,2
228,16836,ὅτι,ὅτι2,2
229,16868,ὧν,ὅς2,2
230,17063,ὧν,ὅς2,2
231,17089,χρῆσθαι,χράω2,2
232,17262,χρωμένους,χράω2,2
233,17534,ὧν,ὅς2,2
234,17610,ὧν,ὅς2,2
235,17637,ὅτι,ὅτι2,2
236,17651,ὧν,ὅς2,2
237,17660,ὧν,ὅς2,2
238,17712,δεομένου,δέω2,2
239,17800,πιστοὺς,πιστός2,2
240,17809,ὅτι,ὅτι2,2
241,17873,ὅτι,ὅτι2,2
242,17903,πιστοὺς,πιστός2,2
243,17953,2,,1
244,17982,ὧν,ὅς2,2
245,18078,ὧν,ὅς2,2
246,18095,ἣν,ὅς2,2
247,18163,ἐδέοντό,δέω2,2
248,18373,ὅτι,ὅτι2,2
249,18382,ἃ,ὅς2,2
250,18419,2,,1
251,18448,ὧν,ὅς2,2
252,18544,ὧν,ὅς2,2
253,18561,ἣν,ὅς2,2
254,18629,ἐδέοντό,δέω2,2
255,18839,ὅτι,ὅτι2,2
256,18848,ἃ,ὅς2,2
257,19133,ἐχρῶντο,χράω2,2
258,19147,ὅτι,ὅτι2,2
259,19151,ὧν,ὅς2,2
260,19202,ᾧ,ὅς2,2
261,19208,ὅτι,ὅτι2,2
262,19226,οὓς,ὅς2,2
263,19236,ὧν,ὅς2,2
264,19265,ὧν,ὅς2,2
265,19310,ὅτι,ὅτι2,2
266,19381,οἷς,ὅς2,2
267,19448,χρῆσθαι,χράω2,2
268,19468,ἃ,ὅς2,2
269,19529,ἧς,ὅς2,2
270,19605,ὅτι,ὅτι2,2
271,19733,ὧν,ὅς2,2
272,19734,ἐδεήθησαν,δέω2,2
273,19792,ὧν,ὅς2,2
274,20102,ὧν,ὅς2,2
275,20124,ὅτι,ὅτι2,2
276,20126,δέω,δέω2,2
277,20143,ὧν,ὅς2,2
278,20211,οἷς,ὅς2,2
279,20367,ὧν,ὅς2,2
280,20689,δεῖ,δέω2,2
281,21079,ὅτι,ὅτι2,2
282,21095,ὅτι,ὅτι2,2
283,21453,ὧν,ὅς2,2
284,21465,ὧν,ὅς2,2
285,21548,δεόμενος,δέω2,2
286,21559,χρωμένων,χράω2,2
287,21677,ὧν,ὅς2,2
288,21679,δεῖ,δέω2,2
289,21726,ὅτι,ὅτι2,2
290,21760,χρωμένην,χράω2,2
291,21977,οἷς,ὅς2,2
292,22034,ὧν,ὅς2,2
293,22057,ὅτι,ὅτι2,2
294,22245,ἀπορούντων,ἀπορέω2,2
295,22362,ὧν,ὅς2,2
296,22436,ὅτι,ὅτι2,2
297,22751,κύριοι,κύριος2,2
298,22802,κύριον,κύριος2,2
299,22824,ἣν,ὅς2,2
300,23064,ἧς,ὅς2,2
301,23071,κύριος,κύριος2,2
302,23134,ὧν,ὅς2,2
303,23198,χρώμενος,χράω2,2
304,23199,ὅτι,ὅτι2,2
305,23358,ὅτι,ὅτι2,2
306,23435,ἧς,ὅς2,2
307,23530,ὅτι,ὅτι2,2
308,23541,οἷς,ὅς2,2
309,23568,οἷς,ὅς2,2
310,23581,ὅτι,ὅτι2,2
311,23622,ὧν,ὅς2,2
312,23701,χρώμενος,χράω2,2
313,23733,ὅτι,ὅτι2,2
314,23749,ὅτι,ὅτι2,2
315,23768,ὅτι,ὅτι2,2
316,23784,οἷς,ὅς2,2
317,23839,ὧν,ὅς2,2
318,23900,κυρίοις,κύριος2,2
319,24016,ὅτι,ὅτι2,2
320,24430,ἄνω,ἄνω2,2
321,24469,ἄνω,ἄνω2,2
322,24487,ἀπῄει,ἄπειμι2,2
323,24644,ἀπιοῦσα,ἄπειμι2,2
324,24774,ἣν,ὅς2,2
325,24790,ὅτι,ὅτι2,2
326,24927,ὅτι,ὅτι2,2
327,24984,ὅτι,ὅτι2,2
328,25069,ὅτι,ὅτι2,2
329,25111,προσίοι,πρόσειμι2,2
330,25198,δέομαι,δέω2,2
331,25259,ὅτι,ὅτι2,2
332,25292,ἀπιὼν,ἄπειμι2,2
333,25315,ὅτι,ὅτι2,2
334,25423,δήσας,δέω2,2
335,25453,ὅτι,ὅτι2,2
336,25465,ὃν,ὅς2,2
337,25556,οὓς,ὅς2,2
338,25570,ᾧ,ὅς2,2
339,25585,ὅτι,ὅτι2,2
340,25672,ἣν,ὅς2,2
341,25712,ὅτι,ὅτι2,2
342,25721,ᾧ,ὅς2,2
343,25784,ὅτι,ὅτι2,2
344,25833,ὅτι,ὅτι2,2
345,25947,ὧν,ὅς2,2
346,26013,ἀπορῶμεν,ἀπορέω2,2
347,26037,οἷς,ὅς2,2
348,26066,ὅτι,ὅτι2,2
349,26092,ὅτι,ὅτι2,2
350,26100,δεῖ,δέω2,2
351,26203,ὅτι,ὅτι2,2
352,26245,ἀπιὼν,ἄπειμι2,2
353,26257,ὅτι,ὅτι2,2
354,26383,οὓς,ὅς2,2
355,26444,οὓς,ὅς2,2
356,26546,δεῖ,δέω2,2
357,26726,χρῆσθαι,χράω2,2
358,26763,ὅτι,ὅτι2,2
359,26772,ἀπορῶ,ἀπορέω2,2
360,26788,δεόμενος,δέω2,2
361,26924,προσιὼν,πρόσειμι2,2
362,27024,ὅτι,ὅτι2,2
363,27063,ὅτι,ὅτι2,2
364,27082,ὅτι,ὅτι2,2
365,27098,ὅτι,ὅτι2,2
366,27166,ἃ,ὅς2,2
367,27180,οἷς,ὅς2,2
368,27241,οὓς,ὅς2,2
369,27249,οὓς,ὅς2,2
370,27445,ὅτι,ὅτι2,2
371,27471,οἷς,ὅς2,2
372,27492,πιστούς,πιστός2,2
373,27531,οἷς,ὅς2,2
374,27557,ὅτι,ὅτι2,2
375,27568,ὅτι,ὅτι2,2
376,27624,ὧν,ὅς2,2
377,27649,ἃ,ὅς2,2
378,27657,ἃ,ὅς2,2
379,27681,ὅτι,ὅτι2,2
380,27724,ὅτι,ὅτι2,2
381,27806,ὅτι,ὅτι2,2
382,27833,οἷς,ὅς2,2
383,27837,χρώμενοι,χράω2,2
384,27839,ὧν,ὅς2,2
385,27881,ὅτι,ὅτι2,2
386,27914,χρῆσθαι,χράω2,2
387,27941,ὧν,ὅς2,2
388,27964,ὅτι,ὅτι2,2
389,27979,ὅτι,ὅτι2,2
390,28170,ὃν,ὅς2,2
391,28349,ὅτι,ὅτι2,2
392,28672,δεόμενον,δέω2,2
393,28690,ὅτι,ὅτι2,2
394,28757,ὅτι,ὅτι2,2
395,28822,ὧν,ὅς2,2
396,28933,ὧν,ὅς2,2
397,28959,ἃ,ὅς2,2
398,28969,ὧν,ὅς2,2
399,29029,οἷς,ὅς2,2
400,29047,ὅτι,ὅτι2,2
401,29082,ὧν,ὅς2,2
402,29166,οὓς,ὅς2,2
403,29204,οἷς,ὅς2,2
404,29297,κύριος,κύριος2,2
405,29304,οὓς,ὅς2,2
406,29441,οἷς,ὅς2,2
407,29511,πιστὸν,πιστός2,2
408,29579,ὅτι,ὅτι2,2
409,29713,ἐχρώμην,χράω2,2
410,29720,ὧν,ὅς2,2
411,29730,ὧν,ὅς2,2
412,29815,ἧς,ὅς2,2
413,29838,ἃ,ὅς2,2
414,29914,ἣν,ὅς2,2
415,29980,ἧς,ὅς2,2
416,30039,οἷς,ὅς2,2
417,30106,ὧν,ὅς2,2
418,30219,ὧν,ὅς2,2
419,30290,ὅτι,ὅτι2,2
420,30298,ὧν,ὅς2,2
421,30525,ἃ,ὅς2,2
422,30570,ὅτι,ὅτι2,2
423,30578,οὓς,ὅς2,2
424,30622,δεῖ,δέω2,2
425,30667,λυμήνασθαι,λυμαίνομαι2,2
426,30898,ὧν,ὅς2,2
427,30926,οὓς,ὅς2,2
428,30953,ὃν,ὅς2,2
429,31206,ὃν,ὅς2,2
430,31250,χρῆσθαι,χράω2,2
431,31351,ὧν,ὅς2,2
432,31395,οἷς,ὅς2,2
433,31496,ὅτι,ὅτι2,2
434,31554,ὧν,ὅς2,2
435,31679,ἃ,ὅς2,2
436,31973,ἥν,ὅς2,2
437,32155,οἷς,ὅς2,2
438,32181,ἣν,ὅς2,2
439,32209,οἷς,ὅς2,2
440,32298,ἧς,ὅς2,2
441,32314,οἷς,ὅς2,2
442,32344,ὧν,ὅς2,2
443,32442,ὃν,ὅς2,2
444,32624,ὧν,ὅς2,2
445,32634,χρωμένους,χράω2,2
446,32686,ὅτι,ὅτι2,2
447,32692,χρώμενος,χράω2,2
448,32779,ὧν,ὅς2,2
449,32791,ἣν,ὅς2,2
450,32812,ὧν,ὅς2,2
451,32822,ἣν,ὅς2,2
452,32981,ὧν,ὅς2,2
453,32986,πιστός,πιστός2,2
454,33043,χρῆσθαι,χράω2,2
455,33097,ὃν,ὅς2,2
456,33121,ὧν,ὅς2,2
457,33286,ὧν,ὅς2,2
458,33342,ἥν,ὅς2,2
459,33476,ὅτι,ὅτι2,2
460,33740,πιστοτέρα,πιστός2,2
461,33801,ὅτι,ὅτι2,2
462,33808,ὅν,ὅς2,2
463,33869,χρωμένους,χράω2,2
464,34166,ὃν,ὅς2,2
465,34173,ὃν,ὅς2,2
466,34250,ἀπορήσειε,ἀπορέω2,2
467,34375,ἐχρῶντο,χράω2,2
468,34485,ὧν,ὅς2,2
469,34563,ὃν,ὅς2,2
470,34648,ὧν,ὅς2,2
471,34652,χρῶμαι,χράω2,2
472,34656,ὧν,ὅς2,2
473,34929,ὃν,ὅς2,2
474,35060,ὧν,ὅς2,2
475,35064,οὓς,ὅς2,2
476,35149,οὓς,ὅς2,2
477,35204,ὅτι,ὅτι2,2
478,35249,χρῆσθαι,χράω2,2
479,35308,ἣν,ὅς2,2
480,35349,ὧν,ὅς2,2
481,35359,ὅτι,ὅτι2,2
482,35365,ὧν,ὅς2,2
483,35374,οὓς,ὅς2,2
484,35386,οὓς,ὅς2,2
485,35508,ὧν,ὅς2,2
486,35565,ὅτι,ὅτι2,2
487,35566,δεῖ,δέω2,2
488,35592,ὧν,ὅς2,2
489,35597,ὧν,ὅς2,2
490,35652,ὅτι,ὅτι2,2
491,35691,οἷς,ὅς2,2
492,35695,οὓς,ὅς2,2
493,35724,ὧν,ὅς2,2
494,35776,ὧν,ὅς2,2
495,35895,οὓς,ὅς2,2
496,35954,ὧν,ὅς2,2
497,36078,ᾗ,ὅς2,2
498,36105,ὧν,ὅς2,2
499,36124,ὅτι,ὅτι2,2
500,36235,ὅτι,ὅτι2,2
501,36240,χρώμενος,χράω2,2
502,36241,ἣν,ὅς2,2
503,36267,οὓς,ὅς2,2
504,36298,ὅτι,ὅτι2,2
505,36365,ὃν,ὅς2,2
506,36383,ὃν,ὅς2,2
507,36399,ὧν,ὅς2,2
508,36489,ὅτι,ὅτι2,2
509,36517,ἧς,ὅς2,2
510,36565,ἧς,ὅς2,2
511,36592,ὅτι,ὅτι2,2
512,36603,κυρίους,κύριος2,2
513,36695,ᾧ,ὅς2,2
514,36710,ὃν,ὅς2,2
515,36785,ὅτι,ὅτι2,2
516,36796,ὧν,ὅς2,2
517,36835,ὅτι,ὅτι2,2
518,36848,ὅτι,ὅτι2,2
519,37047,χρωμένους,χράω2,2
520,37074,ὅτι,ὅτι2,2
521,37194,ὅτι,ὅτι2,2
522,37199,ὅτι,ὅτι2,2
523,37214,ὅτι,ὅτι2,2
524,37265,ὅτι,ὅτι2,2
525,37428,ὃν,ὅς2,2
526,37552,ὧν,ὅς2,2
527,37648,ἥν,ὅς2,2
528,37706,ὧν,ὅς2,2
529,37754,ὅτι,ὅτι2,2
530,38033,ὅτι,ὅτι2,2
531,38118,ὅτι,ὅτι2,2
532,38301,ὅτι,ὅτι2,2
533,38333,ὧν,ὅς2,2
534,38365,ὅτι,ὅτι2,2
535,38421,ὅτι,ὅτι2,2
536,38436,ὧν,ὅς2,2
537,38529,χρῆσθαι,χράω2,2
538,38556,ὧν,ὅς2,2
539,38564,ὧν,ὅς2,2
540,38593,ὅτι,ὅτι2,2
541,38693,ὅτι,ὅτι2,2
542,38858,ὅτι,ὅτι2,2
543,38876,χρώμεθα,χράω2,2
544,38887,ἀπιὼν,ἄπειμι2,2
545,38897,δέομαι,δέω2,2
546,38909,ὅτι,ὅτι2,2
547,39027,ὅτι,ὅτι2,2
548,39038,ὅτι,ὅτι2,2
549,39054,ὅτι,ὅτι2,2
550,39075,ὅτι,ὅτι2,2
551,39105,ἀπιόντα,ἄπειμι2,2
552,39112,ὅτι,ὅτι2,2
553,39120,ᾗ,ὅς2,2
554,39148,χρῆσθαι,χράω2,2
555,39337,ὅτι,ὅτι2,2
556,39383,ὅτι,ὅτι2,2
557,39417,ὅτι,ὅτι2,2
558,39445,δέομαι,δέω2,2
559,39450,ὅτι,ὅτι2,2
560,39488,ὧν,ὅς2,2
561,39504,οἷς,ὅς2,2
562,39585,ὧν,ὅς2,2
563,39596,ὧν,ὅς2,2
564,39686,ὅτι,ὅτι2,2
565,39756,πιστῶς,πιστός2,2
566,39961,ὅτι,ὅτι2,2
567,40029,ἀπορῶν,ἀπορέω2,2
568,40202,ὧν,ὅς2,2
569,40369,ὅτι,ὅτι2,2
570,40621,ὅτι,ὅτι2,2
571,40630,ὅτι,ὅτι2,2
572,40743,ὅτι,ὅτι2,2
573,40756,ὅτι,ὅτι2,2
574,40782,χρώμενοι,χράω2,2
575,40787,ἣν,ὅς2,2
576,40824,ὅτι,ὅτι2,2
577,40881,ὅτι,ὅτι2,2
578,40900,ὧν,ὅς2,2
579,40959,χρώμενοι,χράω2,2
580,41071,ἧς,ὅς2,2
581,41135,χρῆσθαι,χράω2,2
582,41185,ὃν,ὅς2,2
583,41923,ὅτι,ὅτι2,2
584,41956,ἀπορῶ,ἀπορέω2,2
585,41992,ὅτι,ὅτι2,2
586,42106,ὧν,ὅς2,2
587,42113,ὧν,ὅς2,2
588,42283,ὧν,ὅς2,2
589,42293,ὧν,ὅς2,2
590,42440,ἣν,ὅς2,2
591,42519,ἣν,ὅς2,2
592,42540,δέομαι,δέω2,2
593,42657,ἣν,ὅς2,2
594,42747,ἐδεήθησάν,δέω2,2
595,42780,ὅτι,ὅτι2,2
596,42797,οἷς,ὅς2,2
597,42818,ὧν,ὅς2,2
598,42905,ὅτι,ὅτι2,2
599,43065,ὅτι,ὅτι2,2
600,43089,χρωμένους,χράω2,2
601,43092,ὧν,ὅς2,2
602,43128,χρώμενοι,χράω2,2
603,43144,ὅτι,ὅτι2,2
604,43165,ὧν,ὅς2,2
605,43241,ὧν,ὅς2,2
606,43286,ὧν,ὅς2,2
607,43288,δεόμενος,δέω2,2
608,43291,ὧν,ὅς2,2
609,43332,δεόμενος,δέω2,2
610,43344,κεχρημένον,χράω2,2
611,43357,ὧν,ὅς2,2
612,43359,δέομαι,δέω2,2
613,43414,ὅτι,ὅτι2,2
614,43454,ὅτι,ὅτι2,2
615,43461,ὧν,ὅς2,2
616,43487,ὧν,ὅς2,2
617,43502,ἣν,ὅς2,2
618,43559,ἃ,ὅς2,2
619,43590,ὅτι,ὅτι2,2
620,43666,ὅτι,ὅτι2,2
621,43679,ὅτι,ὅτι2,2
622,43702,δεῖς,δέω2,2
623,43731,ἧς,ὅς2,2
624,43755,ἔθυε,θύω2,2
625,43782,ὃν,ὅς2,2
626,43790,ὅτι,ὅτι2,2
627,43939,θύσας,θύω2,2
628,43995,ὅτι,ὅτι2,2
629,44006,ὧν,ὅς2,2
630,44054,ὧν,ὅς2,2
631,44091,ἥν,ὅς2,2
632,44294,κύριος,κύριος2,2
633,44450,ὧν,ὅς2,2
634,44520,ἧς,ὅς2,2
635,44592,ἀποροῦντας,ἀπορέω2,2
636,44703,χρῆσθαι,χράω2,2
637,44770,ὧν,ὅς2,2
638,44783,χρωμένην,χράω2,2
639,44855,ὧν,ὅς2,2
640,45048,ἃ,ὅς2,2
641,45135,ἣν,ὅς2,2
642,45153,ὧν,ὅς2,2
643,45293,ὅτι,ὅτι2,2
644,45318,ὃν,ὅς2,2
645,45373,θύων,θύω2,2
646,45409,πιστὰ,πιστός2,2
647,45440,ὧν,ὅς2,2
648,45488,οἷς,ὅς2,2
649,45505,ἧς,ὅς2,2
650,45555,ὧν,ὅς2,2
651,45805,ὧν,ὅς2,2
652,45980,κύριος,κύριος2,2
653,46049,δέονται,δέω2,2
654,46066,ἀποροῦσι,ἀπορέω2,2
655,46083,ὧν,ὅς2,2
656,46124,ὃν,ὅς2,2
657,46253,ὅτι,ὅτι2,2
658,46298,ἃ,ὅς2,2
659,46323,οἷς,ὅς2,2
660,46377,ὅτι,ὅτι2,2
661,46398,ὅτι,ὅτι2,2
662,46437,ὧν,ὅς2,2
663,46551,χρῆσθαι,χράω2,2
664,46568,ἣν,ὅς2,2
665,46570,ἃ,ὅς2,2
666,46584,ὅτι,ὅτι2,2
667,46628,ὅτι,ὅτι2,2
668,46656,ὅτι,ὅτι2,2
669,46737,ὅτι,ὅτι2,2
670,46767,ὧν,ὅς2,2
671,46770,ὅτι,ὅτι2,2
672,46876,ἐρᾶσθαι,ἐράω2,2
673,46917,ἣν,ὅς2,2
674,47027,ὅτι,ὅτι2,2
675,47069,ὅτι,ὅτι2,2
676,47092,ὅτι,ὅτι2,2
677,47136,χρῆσθαι,χράω2,2
678,47155,ὧν,ὅς2,2
679,47229,ὅτι,ὅτι2,2
680,47241,ὅτι,ὅτι2,2
681,47266,οἷς,ὅς2,2
682,47272,ἃ,ὅς2,2
683,47355,ὅτι,ὅτι2,2
684,47425,ὅτι,ὅτι2,2
685,47572,ὧν,ὅς2,2
686,47655,ὅτι,ὅτι2,2
687,47697,ὧν,ὅς2,2
688,47719,χρωμένων,χράω2,2
689,47801,οὓς,ὅς2,2
690,47828,χρῶνται,χράω2,2
691,47885,οἷς,ὅς2,2
692,47921,ὧν,ὅς2,2
693,47973,ὧν,ὅς2,2
694,48058,χρώμεθα,χράω2,2
695,48117,χρωμένους,χράω2,2
696,48191,χρῆσθαι,χράω2,2
697,48231,δεῖ,δέω2,2
698,48262,ἃ,ὅς2,2
699,48343,ὅτι,ὅτι2,2
700,48352,ὅτι,ὅτι2,2
701,48616,ὅτι,ὅτι2,2
702,48741,ὅτι,ὅτι2,2
703,48743,δεῖ,δέω2,2
704,48895,κύριοι,κύριος2,2
705,48930,χρῶνται,χράω2,2
706,48962,χρῆσθαι,χράω2,2
707,49074,ὅτι,ὅτι2,2
708,49088,ὅτι,ὅτι2,2
709,49207,ἃ,ὅς2,2
710,49221,κύριον,κύριος2,2
711,49258,ὧν,ὅς2,2
712,49267,ὅτι,ὅτι2,2
713,49291,ὅτι,ὅτι2,2
714,49302,χρῆσθαι,χράω2,2
715,49371,ὅτι,ὅτι2,2
716,49440,ὧν,ὅς2,2
717,49447,ὅτι,ὅτι2,2
718,49599,δεόμενα,δέω2,2
719,49647,ὧν,ὅς2,2
720,49722,δεόμενος,δέω2,2
721,49775,δέω,δέω2,2
722,49976,ὅτι,ὅτι2,2
723,50026,ὅτι,ὅτι2,2
724,50039,οἷς,ὅς2,2
725,50127,οἷς,ὅς2,2
726,50163,οἷς,ὅς2,2
727,50173,ὧν,ὅς2,2
728,50240,ὧν,ὅς2,2
729,50254,οἷς,ὅς2,2
730,50366,ὅτι,ὅτι2,2
731,50412,ὧν,ὅς2,2
732,50554,ᾗ,ὅς2,2
733,50644,ὅτι,ὅτι2,2
734,50652,ὅτι,ὅτι2,2
735,50685,δεῖ,δέω2,2
736,50707,οἷς,ὅς2,2
737,50825,ὅτι,ὅτι2,2
738,50970,ὧν,ὅς2,2
739,50973,ὧν,ὅς2,2
740,50981,ὅτι,ὅτι2,2
741,51032,ὧν,ὅς2,2
742,51102,ἧς,ὅς2,2
743,51111,συνόδους,σύνοδος2,2
744,51147,οἷς,ὅς2,2
745,51173,ὅτι,ὅτι2,2
746,51360,πιστοὶ,πιστός2,2
747,51556,ἃ,ὅς2,2
748,51569,ὧν,ὅς2,2
749,51614,ὅτι,ὅτι2,2
750,51735,πιστοῖς,πιστός2,2
751,51762,οἷς,ὅς2,2
752,51804,οὓς,ὅς2,2
753,52074,ἃ,ὅς2,2
754,52127,ὧν,ὅς2,2
755,52148,ὧν,ὅς2,2
756,52187,ἀπορῆσαι,ἀπορέω2,2
757,52191,ὧν,ὅς2,2
758,52212,ὧν,ὅς2,2
759,52264,ἧς,ὅς2,2
760,52281,ὅτι,ὅτι2,2
761,52373,ὧν,ὅς2,2
762,52397,ὕπεισιν,ὕπειμι2,2
763,52433,ἃ,ὅς2,2
764,52450,ὧν,ὅς2,2
765,52466,ἃ,ὅς2,2
766,52477,παριόντων,πάρειμι2,2
767,52491,ὧν,ὅς2,2
768,52513,ὧν,ὅς2,2
769,52572,ὃν,ὅς2,2
770,52619,ἧς,ὅς2,2
771,52658,ὧν,ὅς2,2
772,52741,οὓς,ὅς2,2
773,52753,δεῖ,δέω2,2
774,52783,ὧν,ὅς2,2
775,52821,χρώμενοι,χράω2,2
776,52828,δέουσι,δέω2,2
777,53050,πιστὸν,πιστός2,2
778,53112,ἣν,ὅς2,2
779,53170,οὓς,ὅς2,2
780,53286,ὃν,ὅς2,2
781,53342,ἃ,ὅς2,2
782,53354,ὧν,ὅς2,2
783,53360,ἃ,ὅς2,2
784,53382,ἣν,ὅς2,2
785,53415,δέω,δέω2,2
786,53441,οἷς,ὅς2,2
787,53553,χρωμένους,χράω2,2
788,53656,ἧς,ὅς2,2
789,53681,χρωμένους,χράω2,2
790,53767,ἧς,ὅς2,2
791,54042,ὅτι,ὅτι2,2
792,54173,ἃ,ὅς2,2
793,54212,ἧς,ὅς2,2
794,54320,ἣν,ὅς2,2
795,54424,ἣν,ὅς2,2
796,54508,ὃν,ὅς2,2
797,54516,οὓς,ὅς2,2
798,54688,ἀποροῦντας,ἀπορέω2,2
799,54711,ὧν,ὅς2,2
800,54775,χρωμένους,χράω2,2
801,54913,οἷς,ὅς2,2
802,55017,ἣν,ὅς2,2
803,55092,χρῆσθαι,χράω2,2
804,55126,ὧν,ὅς2,2
805,55166,ἃ,ὅς2,2
806,55194,ὅτι,ὅτι2,2
807,55292,ὅτι,ὅτι2,2
808,55298,ὧν,ὅς2,2
809,55317,ᾗ,ὅς2,2
810,55359,ὧν,ὅς2,2
811,55404,ἧς,ὅς2,2
812,55532,ἀποροῦντας,ἀπορέω2,2
813,55814,οἷς,ὅς2,2
814,55822,ἀποροῦμεν,ἀπορέω2,2
815,55858,ὅτι,ὅτι2,2
816,55982,ὧν,ὅς2,2
817,55988,ὧν,ὅς2,2
818,55994,ὧν,ὅς2,2
819,56069,οὓς,ὅς2,2
