,line,token,lemma
1114,19837,παρέλκων,παρέλκω
1115,19853,τʼ,σύ
1116,19855,γερῶν,γέρας
1117,19881,ἀγάμους,ἄγαμος
1118,19890,χηρευούσαις,
1119,19905,ὀρφανοὺς,ὀρφανός
1120,19909,ἀνεισφόρους,
1121,19926,Οὐηΐων,
1122,19927,πολιορκία,πολιορκία
1123,19950,ἀποδέουσα,ἀποδέω
1124,19974,Ῥωμαίοις,Ῥωμαῖος
1125,19985,συντριβεῖσα,
1126,19989,ἐπαράμενοι,
1127,20064,ἔτους,ἔτος
1128,20065,ἑβδόμου,ἕβδομος
1129,20105,οὐδὲν,οὐδείς
1130,20112,Φαλερίοις,
1131,20114,Καπηνάταις,
1132,20137,συνεστάλησαν,συστέλλω
1133,20149,Ἀλβανίδα,
1134,20155,συνενεχθέν,
1135,20156,οὐδενὸς,οὐδείς
1136,20164,ἀποοίᾳ,
1137,20168,φυσικὴν,φυσικός
1138,20183,οὔτʼ,οὔτε
1139,20184,ἔπομβρον,ἔπομβρος
1140,20220,κοῖλοι,κοῖλος
1141,20225,ἐρρύησαν,ῥέω
1142,20230,Ἀλβανίδος,
1143,20240,εὐγείοις,
1144,20243,ἀπʼ,ἀπό
1145,20245,αἰτίου,αἴτιος
1146,20252,αὐξόμενον,αὐξάνω
1147,20254,διωγκοῦτο,
1148,20264,ἐπέψαυεν,
1149,20276,ποιμένων,ποιμήν
1150,20293,ὑπεκραγέντος,
1151,20305,ἀρουμένων,
1152,20316,Ῥωμαίοις,Ῥωμαῖος
1153,20327,μηδενὸς,μηδείς
1154,20343,Οὐηΐους,Οὐήϊοι
1155,20373,τινὶ,τις
1156,20374,Ῥωμαίῳ,Ῥωμαῖος
1157,20379,ἕνα,ἕνος
1158,20384,ἔμπειρόν,
1159,20412,ὑπερηδόμενόν,
1160,20420,ταῦτʼ,οὗτος
1161,20432,ἀτοπώτερα,ἄτοπος
1162,20434,Ῥωμαίοις,Ῥωμαῖος
1163,20441,κοινωσάμενος,κοινόω
1164,20469,τινῶν,τις
1165,20470,ἀκροατὴν,ἀκροατής
1166,20476,διαλεγόμενος,διαλέγομαι
1167,20490,εὐρωστότερος,
1168,20493,τινῶν,τις
1169,20496,προσδραμόντων,προστρέχω
1170,20531,ἁλωσίμου,
1171,20535,Ἀλβανίδα,
1172,20537,ἐκχυθεῖσαν,
1173,20547,πολέμιοι,πολέμιος
1174,20555,συγκλήτῳ,σύγκλητος
1175,20556,πυθομένῃ,
1176,20558,διαπορούσῃ,
1177,20577,Κόσσος,
1178,20578,Λικίννιος,Λικίνιος
1179,20580,Οὐαλλέριος,
1180,20581,Ποτῖτος,
1181,20584,Ἄμβουστος,
1182,20586,πλῷ,πλόος
1183,20596,ἄλλας,ἄλλος
1184,20603,τινῶν,τις
1185,20606,καλουμένας,καλέω
1186,20607,Λατίνας,
1187,20616,Ἀλβανίδος,
1188,20625,ἀνωθεῖν,
1189,20634,δυναμένους,
1190,20637,τάφροις,τάφρος
1191,20667,ἐξέτρεπεν,ἐκτρέπω
1192,20671,σύγκλητος,σύγκλητος
1193,20683,Κάμιλλον,Κάμιλλος
1194,20689,προσελόμενος,προσαιρέομαι
1195,20691,Σκηπίωνα,
1196,20703,εὐκλεὲς,
1197,20710,νεὼν,ναός
1198,20715,Ματοῦταν,
1199,20717,Ῥωμαῖοι,Ῥωμαῖος
1200,20739,εἰσάγουσαι,
1201,20740,ῥαπίζουσιν,
1202,20742,εἶτʼ,εἶμι
1203,20747,ἀδελφῶν,ἀδελφή
1204,20752,ἐναγκαλίζονται,
1205,20770,προσέοικε,προσέοικα
1206,20789,Καπηνάτας,
1207,20800,Οὐηΐων,
1208,20822,καταδεχομένων,
1209,20853,ὑποπορευόμενοι,
1210,20887,Τυρρηνῶν,Τυρσηνός
1211,20900,φθεγξάμενον,φθέγγομαι
1212,20906,θεὸς,θεός
1213,20909,κατακολουθήσαντι,
1214,20922,Ῥωμαίους,Ῥωμαῖος
1215,20923,ἐπακούσαντας,
1216,20936,ἀναδύντας,ἀναδύομαι
1217,20950,Κάμιλλον,Κάμιλλος
1218,20958,μυθεύμασιν,
1219,20968,Ῥωμαίων,Ῥωμαῖος
1220,21001,προσευχόμενος,προσεύχομαι
1221,21007,θεοὶ,θεός
1222,21008,χρηστῶν,χρηστός
1223,21017,Ῥωμαίοις,Ῥωμαῖος
1224,21028,μετερχόμεθα,μετέρχομαι
1225,21043,ἡμῖν,ἡμεῖς
1226,21058,Ῥωμαίων,Ῥωμαῖος
1227,21065,ταῦτʼ,οὗτος
1228,21070,Ῥωμαίοις,Ῥωμαῖος
1229,21072,ἐπευξαμένοις,
1230,21074,προσκυνήσασιν,
1231,21077,ἐξελίττειν,
1232,21101,ἐπʼ,ἐπί
1233,21122,συνελθόντων,συνέρχομαι
1234,21134,θεῷ,θεός
1235,21144,λαχοῦσι,λαγχάνω
1236,21153,ὑποφθεγξάμενον,
1237,21160,συγκαταινεῖ,
1238,21162,Λίουιος,Λίουιος
1239,21168,Κάμιλλον,Κάμιλλος
1240,21192,ἰσχυριζόμενοι,ἰσχυρίζομαι
1241,21210,καταφρονουμένης,
1242,21213,τοσοῦτον,τοσοῦτος
1243,21245,ἀκουσθέντας,
1244,21246,ἀποστροφάς,
1245,21250,καταμύσεις,
1246,21251,ξοάνων,ξόανον
1247,21258,πρότερον,πρότερος
1248,21295,ἀνθρωπίνην,ἀνθρώπινος
1249,21304,ἀλλʼ,ἀλλά
1250,21326,μηδὲν,μηδείς
1251,21346,καθῃρηκώς,καθαιρέω
1252,21371,ὑποζευξάμενος,
1253,21372,λευκόπωλον,
1254,21375,διεξήλασε,
1255,21379,οὐδενὸς,οὐδείς
1256,21384,οὐδʼ,οὐδέ
1257,21389,ἡγοῦνται,ἡγέομαι
1258,21391,τοιοῦτον,τοιοῦτος
1259,21399,ἐπιπεφημισμένον,
1260,21410,εἰθισμένους,ἐθίζω
1261,21411,ἐντρυφᾶσθαι,
1262,21419,διοικίζοντι,
1263,21455,εὐπορωτέρων,εὔπορος
1264,21456,ἐσομένων,εἰμί
1265,21458,δυσὶ,δύο
1266,21471,φυλαξόντων,φυλάσσω
1267,21481,ἀχρήματος,
1268,21501,ἄλλων,ἄλλος
1269,21506,διαίρεσιν,διαίρεσις
1270,21510,ἡγούμενοι,ἡγέομαι
1271,21520,Κάμιλλον,Κάμιλλος
1272,21527,προφάσεις,πρόφασις
1273,21539,ἐξέκρουεν,
1274,21546,λυπηρός,λυπηρός
1275,21549,δε,
1276,21550,φανερωτάτη,
1277,21554,ἀπεχθειῶν,
1278,21577,λαβόντων,λαμβάνω
1279,21584,Οὐηΐους,Οὐήϊοι
1280,21608,διαρπασθείσης,
1281,21648,μάντεις,μάντις
1282,21656,ἱλασμοῦ,
1283,21658,χαριστηρίων,
1284,21661,ψηφισαμένης,ψηφίζω
1285,21706,κατεκέχρηντο,
1286,21709,τοσοῦτον,τοσοῦτος
1287,21716,Καμίλλῳ,
1288,21746,δεκατεύει,
1289,21758,εἰσενεγκόντων,εἰσφέρω
1290,21779,πορισθείη,
1291,21785,καθʼ,καθά
1292,21786,αὑτὰς,ἑαυτοῦ
1293,21787,βουλευσάμεναι,βουλεύω
1294,21804,ὀκτὼ,ὀκτώ
1295,21812,ἀποδιδοῦσα,ἀποδίδωμι
1296,21828,ἔπαινον,ἔπαινος
1297,21839,ἑλόμενοι,αἱρέω
1298,21841,τρεῖς,τρέω
1299,21850,εὐανδροῦντι,
1300,21872,παρʼ,παρά
1301,21885,Λιπαρέων,λιπαρέω
1302,21912,ἀπεκήρυττον,ἀποκηρύσσω
1303,21928,ἑνὸς,εἷς
1304,21933,Τιμησιθέου,
1305,21942,προσκαθελκύσας,
1306,21947,συγκαθιέρωσε,
1307,21951,διʼ,διά
1308,21968,ἐπεγειρόντων,
1309,21972,διοικισμοῦ,
1310,21981,παραφανεὶς,
1311,21986,ἀρχαιρεσιάσαι,
1312,21990,Κάμιλλον,
1313,21991,ἀποδείξαι,
1314,22009,ψηφισαμένου,ψηφίζω
1315,22019,Φαλίσκων,Φαλίσκος
1316,22025,κατεσκευασμένην,κατασκευάζω
1317,22030,Φαλερίους,Φαλέριοι
1318,22043,ἡγούμενος,ἡγέομαι
1319,22052,βουλόμενος,βούλομαι
1320,22056,σχολάζοιεν,
1321,22058,καθήμενοι,κάθημαι
1322,22059,δημαγωγεῖσθαι,
1323,22088,Φαλέριοι,Φαλέριοι
1324,22091,ἐξωχυρῶσθαι,
1325,22122,περιπατήσοντας,
1326,22124,γυμνασομένους,
1327,22128,καταβιβάζεσθαι,
1328,22140,Φαλέριοι,Φαλέριοι
1329,22142,βουλόμενοι,βούλομαι
1330,22143,συντρέφεσθαι,
1331,22145,συναγελάζεσθαι,συναγελάζομαι
1332,22160,Φαλερίοις,
1333,22175,εἶτʼ,εἶμι
1334,22179,γυμνασαμένους,
1335,22187,εἴθισε,
1336,22202,Ῥωμαίων,Ῥωμαῖος
1337,22211,Κάμιλλον,Κάμιλλος
1338,22220,παιδευτὴς,παιδευτής
1339,22233,ἑλόμενος,αἱρέω
1340,22243,παισὶ,παῖς
1341,22252,Καμίλλῳ,
1342,22270,βιαίων,βίαιος
1343,22271,περαινόμενος,
1344,22279,τινὲς,τις
1345,22288,οὐχ,οὐ
1346,22310,ἀλλοτρίᾳ,ἀλλότριος
1347,22333,παισὶ,παῖς
1348,22335,ῥάβδους,ῥάβδος
1349,22351,Φαλερίων,
1350,22352,ᾐσθημένων,αἰσθάνομαι
1351,22399,Κάμιλλον,Κάμιλλος
1352,22404,θεὸν,θεός
1353,22420,ταῦθʼ,οὗτος
1354,22421,ὁρῶσι,ὁράω
1355,22460,Ῥωμαῖοι,Ῥωμαῖος
1356,22488,ἀποδούσης,ἀποδέω
1357,22504,Φαλερίων,
1358,22509,Φαλίσκους,Φαλίσκος
1359,22510,θέμενος,τίθημι
1360,22519,Φαλερίους,Φαλέριοι
1361,22536,μισοδήμου,
1362,22541,πένησιν,πένης
1363,22548,διοικισμοῦ,
1364,22552,προθέντες,προτίθημι
1365,22572,ἐκβιαζόμενος,ἐκβιάζω
1366,22579,ἄκοντες,ἄκων
1367,22584,Κάμιλλον,Κάμιλλος
1368,22603,μηδὲν,μηδείς
1369,22609,καίτοι,καίτοι
1370,22624,προγεγραμμένης,
1371,22628,οἰκούρει,
1372,22647,Τυρρηνικὰ,
1373,22654,τινὲς,τις
1374,22656,χαλκαῖ,χάλκεος
1375,22666,ἐξηρέθιστο,ἐξερεθίζω
1376,22684,φίλους,φίλος
1377,22687,συστρατευσαμένους,συστρατεύω
1378,22696,περιιδεῖν,περιοράω
1379,22699,ἐπʼ,ἐπί
1380,22714,βουλευσάμενοι,βουλεύω
1381,22725,μηδὲν,μηδείς
1382,22733,συνεκτίσειν,
1383,22735,οὐκ,οὐ
1384,22785,ἀλλʼ,ἀλλά
1385,22794,Ῥωμαίους,Ῥωμαῖος
1386,22805,Κάμιλλον,Κάμιλλος
1387,22815,ἀρὰς,ἀρά
1388,22831,ἀσσαρίων,ἀσσάριον
1389,22844,ἀσσάριον,
1390,22855,δηνάριον,δηνάριον
1391,22860,Ῥωμαίων,Ῥωμαῖος
1392,22883,ἀλλʼ,ἀλλά
1393,22884,ἀνιαράν,
1394,22916,συνελθούσης,συνέρχομαι
1395,22921,τινος,τις
1396,22927,ἀχαριστουμένης,
1397,22947,Ῥωμαῖοι,Ῥωμαῖος
1398,22980,Καιδίκιος,
1399,22994,παρῳχημένῃ,
1400,23001,Καινὴν,Καινή
1401,23006,τινος,τις
1402,23013,οὐδένα,οὐδείς
1403,23019,κατʼ,κατά
1404,23027,Μᾶρκε,
1405,23028,Καιδίκιε,
1406,23056,Κάμιλλον,Κάμιλλος
1407,23110,Ῥιπαῖα,Ῥιπαῖος
1408,23112,ῥυῆναι,ῥέω
1409,23122,μεταξὺ,μεταξύ
1410,23123,Πυρρήνης,
1411,23127,Ἄλπεων,Ἄλπεις
1412,23129,ἐγγὺς,ἐγγύς
1413,23130,Σενώνων,
1414,23132,Κελτορίων,
1415,23144,διακομισθέντος,
1416,23149,πόμα,
1417,23185,ἄκαρπον,ἄκαρπος
1418,23186,ἡγεῖσθαι,ἡγέομαι
1419,23208,Τυρρηνός,Τυρσηνός
1420,23225,παιδὸς,παῖς
1421,23226,ὀρφανοῦ,ὀρφανόομαι
1422,23233,θαυμαζομένου,θαυμάζω
1423,23238,Λουκούμωνος,
1424,23245,Ἄρρωνι,
1425,23273,ὑπʼ,ὑπό
1426,23278,πόρρω,πρόσω
1427,23288,μήτε,μήτε
1428,23291,δυναμένων,δύναμαι
1429,23301,ἄνθρωπον,ἄνθρωπος
1430,23318,Λουκούμωνος,
1431,23350,Τυρρηνοὶ,Τυρσηνός
1432,23355,Ἄλπεων,Ἄλπεις
1433,23374,Ἀδρίαν,Ἀδρίας
1434,23379,Ἀδρίας,Ἀδρίας
1435,23405,ὀκτωκαίδεκα,ὀκτωκαίδεκα
1436,23414,ἐργατικῶς,
1437,23424,Τυρρηνοὺς,Τυρσηνός
1438,23434,τινι,τις
1439,23444,Τυρρηνίδα,Τυρσηνίς
1440,23445,Κλούσιον,Κλούσιον
1441,23451,Κλουσῖνοι,Κλουσῖνοι
1442,23455,Ῥωμαίους,Ῥωμαῖος
1443,23464,βαρβάρους,βάρβαρος
1444,23471,τρεῖς,τρέω
1445,23505,πυνθανομένων,πυνθάνομαι
1446,23510,τι,τις
1447,23513,Κλουσίνων,Κλουσῖνος
1448,23524,Βρέννος,Βρέννος
1449,23531,Κλουσῖνοι,Κλουσῖνοι
1450,23538,δυνάμενοι,δύναμαι
1451,23546,μεταδιδόντες,μεταδίδωμι
1452,23553,πένησι,πένης
1453,23559,ὑμᾶς,ὑμεῖς
1454,23563,Ῥωμαῖοι,Ῥωμαῖος
1455,23569,Φιδηνᾶται,Φιδηνᾶται
1456,23571,Ἀρδεᾶται,Ἀρδεᾶται
1457,23575,Οὐήϊοι,
1458,23577,Καπηνᾶται,
1459,23580,Φαλίσκων,Φαλίσκος
1460,23582,Οὐολούσκων,Οὐολοῦσκοι
1461,23586,ὑμεῖς,ὑμεῖς
1462,23591,μεταδιδῶσιν,μεταδίδωμι
1463,23592,ὑμῖν,ὑμεῖς
1464,23596,ἀνδραποδίζεσθε,
1465,23598,λεηλατεῖτε,
1466,23600,κατασκάπτετε,
1467,23605,οὐδὲν,οὐδείς
1468,23607,ὑμεῖς,ὑμεῖς
1469,23626,ἡττόνων,ἥσσων
1470,23651,ὑποδεεστέρων,ὑποδεής
1471,23653,Κλουσίνους,Κλουσῖνοι
1472,23663,διδάξητε,
1473,23666,φιλοικτίρμονας,
1474,23670,Ῥωμαίων,Ῥωμαῖος
1475,23679,Ῥωμαῖοι,Ῥωμαῖος
1476,23690,ἐθάρρυνον,θαρσύνω
1477,23692,παρώρμων,παρορμάω
1478,23697,βαρβάροις,βάρβαρος
1479,23715,Κλουσίνων,Κλουσῖνος
1480,23722,εἷς,εἷς
1481,23727,Ἄμβουστος,
1482,23731,ἐλήλασεν,
1483,23732,ἀνατίος,
1484,23737,Γαλάτῃ,
1485,23739,προϊππεύοντι,
1486,23743,ἀγνοηθεὶς,
1487,23754,ὅπλα,ὅπλον
1488,23789,πρεσβευτοῦ,πρεσβευτής
1489,23795,εἰργασμένου,ἐργάζομαι
1490,23802,Κλουσίνους,Κλουσῖνοι
1491,23816,βουλόμενος,βούλομαι
1492,23823,ἀσμένοις,ἄσμενος
1493,23846,ἄλλοι,ἄλλος
1494,23855,ἱερέων,ἱερεύς
1495,23858,Φητιαλεῖς,
1496,23870,ἕνα,ἕνος
1497,23873,τρέψασαν,
1498,23881,Φητιαλεῖς,
1499,23882,Πομπίλιος,Πομπίλιος
1500,23883,Νομᾶς,
1501,23885,βασιλέων,βασίλη
1502,23899,βεβαιωτὰς,βεβαιωτής
1503,23914,ἀνενεγκαμένης,
1504,23919,ἱερέων,ἱερεύς
1505,23926,περιύβρισαν,
1506,23932,κατεγέλασαν,καταγελάω
1507,23952,οὐδὲν,οὐδείς
1508,23993,ἀπολεῖσθαι,ἀπόλλυμι
1509,23998,οὐδὲν,οὐδείς
1510,24012,παρεξιόντες,παρέξειμι
1511,24019,μόνοις,μόνος
1512,24021,Ῥωμαίοις,Ῥωμαῖος
1513,24034,βαρβάρων,βάρβαρος
1514,24039,Ῥωμαίους,Ῥωμαῖος
1515,24046,οὐκ,οὐ
1516,24073,καλλιερήσασιν,
1517,24075,μάντεις,μάντις
1518,24083,ἐρομένοις,ἔρομαι
1519,24085,οὐδενὸς,οὐδείς
1520,24088,ἐπετάραττεν,ἐπιταράσσω
1521,24095,πρότερόν,πρότερος
1522,24118,μιᾷ,εἷς
1523,24136,ἀγνωμονηθεὶς,
1524,24157,ἐνενήκοντα,ἐνενήκοντα
1525,24160,Ἀλίαν,
1526,24169,Θύμβριδι,
1527,24175,βαρβάρων,βάρβαρος
1528,24178,ἀγωνισάμενοι,ἀγωνίζομαι
1529,24179,διʼ,διά
1530,24199,ὑπεκκλῖναν,
1531,24222,ἄλλοις,ἄλλος
1532,24227,ἀπειπόντων,ἀπαγορεύω
1533,24234,Οὐηΐους,Οὐήϊοι
1534,24244,οἰχομένης,οἴχομαι
1535,24281,Τυρρηνῶν,Τυρσηνός
1536,24292,Ἀλιάδα,
1537,24303,ἀποφράδων,ἀποφράς
1538,24313,Ἡσιόδῳ,Ἡσίοδος
1539,24321,φαύλας,φαῦλος
1540,24328,μίαν,εἷς
1541,24341,ὀλίγων,ὀλίγος
1542,24350,Ἱπποδρομίου,
1543,24355,Ἀθηναῖοι,Ἀθηναῖος
1544,24379,Κερησσῷ,
1545,24388,Λατταμύαν,
1546,24390,Θεσσαλοὺς,Θεσσαλός
1547,24426,Ἀθηναῖοι,Ἀθηναῖος
1548,24435,Χαβρίας,Χαβρίας
1549,24442,πανσέληνον,πανσέληνος
1550,24446,Σαλαμῖνι,Σαλαμίς
1551,24459,ἐνήνοχε,
1552,24466,βαρβάροις,βάρβαρος
1553,24474,Γρανικῷ,Γράνικος
1554,24482,Καρχηδόνιοι,Καρχηδόνιος
1555,24515,Μεταγειτνιών,Μεταγειτνιών
1556,24519,Πάνεμον,
1557,24536,Κρανῶνι,
1558,24548,μαχόμενοι,μάχομαι
1559,24560,Μεταγειτνιῶνι,
1560,24574,βαρβάρων,βάρβαρος
1561,24577,Καρχηδόνιοι,Καρχηδόνιος
1562,24604,Θῆβαί,Θῆβαι
1563,24606,κατεσκάφησαν,κατασκάπτω
1564,24614,Ἀθηναῖοι,Ἀθηναῖος
1565,24615,Μακεδόνων,Μακεδών
1566,24632,Ῥωμαῖοι,Ῥωμαῖος
1567,24648,Λουκούλλου,Λούκουλλος
1568,24650,Ἀρμενίους,Ἀρμένιος
1569,24652,Τιγράνην,Τιγράνης
1570,24661,Μᾶγνος,
1571,24665,γενεθλίοις,γενέθλιος
1572,24672,ἐπʼ,ἐπί
1573,24678,περιόδοις,
1574,24681,Ῥωμαίοις,Ῥωμαῖος
1575,24683,μία,εἷς
1576,24690,διʼ,διά
1577,24700,συμβὰν,συμβαίνω
1578,24719,Ῥωμαϊκῶν,Ῥωμαϊκός
1579,24721,διῄρηται,διαιρέω
1580,24731,ἐπηκολούθησαν,ἐπακολουθέω
1581,24737,οὐδὲν,οὐδείς
1582,24752,τοσοῦτον,τοσοῦτος
1583,24758,ὑποδεχομένοις,
1584,24774,βάρβαροι,βάρβαρος
1585,24785,νεμήσεις,
1586,24796,ἐκπίπτοντι,
1587,24821,διατειχίσμασιν,
1588,24846,ἁρπασάμεναι,ἁρπάζω
1589,24848,καίτοι,καίτοι
1590,24849,τινὲς,τις
1591,24850,οὐδὲν,οὐδείς
1592,24856,ἕτερον,ἕτερος
1593,24862,Νομᾶ,Νουμᾶς
1594,24871,κινητικώτατον,
1595,24883,τινι,τις
1596,24896,ἐπιλιπούσης,ἐπιλείπω
1597,24898,κείμενα,κεῖμαι
1598,24912,προσελθούσης,προσέρχομαι
1599,24924,τοῦτʼ,οὗτος
1600,24931,Νομᾶν,Νουμᾶς
1601,24940,ἐξοσιῶσαι,
1602,24960,παρʼ,παρά
1603,24972,ἀθέατα,ἀθέατος
1604,24982,Ἑστιάδας,
1605,24995,διʼ,διά
1606,25005,Σαμοθρᾴκια,
1607,25011,ἐξενεγκάμενον,
1608,25024,ἐκκλέψαντα,
1609,25058,κατασεσημασμένον,
1610,25063,παναγέσι,
1611,25072,διεψεῦσθαι,διαψεύδω
1612,25082,ἐμβαλούσας,
1613,25093,Κυρίνου,
1614,25103,Πιθίσκων,
1615,25127,Ἀλβίνιος,
1616,25143,ὑπεκκομίζων,
1617,25160,παραπορευομένας,
1618,25162,κακοπαθούσας,
1619,25191,Ἀλβινίου,
1620,25200,ἐπισφαλεστάτοις,
1621,25222,θριαμβικῶν,
1622,25234,λαμπρὰς,λαμπρός
1623,25238,ἐξηγουμένου,ἐξηγέομαι
1624,25241,ἀρχιερέως,ἀρχιερεύς
1625,25243,ἐπευξάμενοι,ἐπεύχομαι
1626,25254,καθιεροῦντες,καθιερόω
1627,25262,ἐκάθηντο,κάθημαι
1628,25296,ἔρημα,ἐρῆμος
1629,25310,Ῥωμαίους,Ῥωμαῖος
1630,25321,Κολλίνης,Κολλῖνος
1631,25326,ἑξήκοντα,ἑξήκοντα
1632,25339,τῳ,τις
1633,25341,ἀποσῴζεσθαί,
1634,25352,ἀμφισβήτησιν,ἀμφισβήτησις
1635,25359,μέντοι,μέντοι
1636,25366,ἀμυδρά,ἀμυδρός
1637,25389,συγγράμματί,
1638,25400,Ὑπερβορέων,Ὑπερβόρεοι
1639,25403,ᾑρήκοι,αἱρέω
1640,25422,πλασματίαν,
1641,25432,ἐπικομπάσαι,
1642,25434,Ὑπερβορέους,Ὑπερβόρεοι
1643,25475,εἰκασμῷ,εἰκασμός
1644,25486,Καπιτωλίῳ,Καπιτώλιον
1645,25493,διʼ,διά
1646,25497,προκαθημένους,προκάθημαι
1647,25503,θεώμενος,θεάομαι
1648,25506,οὔθʼ,οὔτε
1649,25507,ὑπεξανέστησαν,
1650,25510,οὔτʼ,οὔτε
1651,25520,ἐγκεκλιμένοι,
1652,25522,σκίπωσιν,
1653,25528,προσβλέποντες,προσβλέπω
1654,25549,κρείττοσι,κρείσσων
1655,25560,Παπειρίῳ,
1656,25579,Παπείριος,
1657,25590,βάρβαρος,βάρβαρος
1658,25591,σπασάμενος,σπάω
1659,25608,ἄλλων,ἄλλος
1660,25610,ἐπιτύχοιεν,ἐπιτυγχάνω
1661,25617,ἐφʼ,ἐπί
1662,25625,κατεπίμπρασαν,
1663,25658,προσδιέφθειραν,
1664,25660,ἁλισκομένους,ἁλίσκομαι
1665,25700,περιιόντες,
1666,25728,μηδὲν,μηδείς
1667,25729,ἀποσκιδνάμενοι,
1668,25762,οὐχὶ,οὐ
1669,25769,ἀγαπῶντος,
1670,25776,παραγένοιτο,παραγίγνομαι
1671,25779,ἀμυνεῖται,ἀμύνω
1672,25795,διʼ,διά
1673,25813,Ῥωμαίων,Ῥωμαῖος
1674,25819,οὐδʼ,οὐδέ
1675,25822,φρονήσασι,
1676,25837,ἡγεῖσθαι,ἡγέομαι
1677,25863,νικώμενον,νικάω
1678,25870,προθυμουμένοις,προθυμέομαι
1679,25891,προβούλους,πρόβουλος
1680,25899,κἀκείνους,ἐκεῖνος
1681,25914,βουλόμενος,βούλομαι
1682,25925,ἱππασάμενοι,
1683,25951,σιωπὴ,σιωπή
1684,25960,κατασκόπων,κατάσκοπος
1685,25972,μεταξὺ,μεταξύ
1686,25988,ἐκταράττων,
1687,26015,Κάμιλλον,Κάμιλλος
1688,26030,ἀνόπλους,ἄνοπλος
1689,26059,διαγγέλλουσα,
1690,26074,Ῥωμαίων,Ῥωμαῖος
1691,26079,ἐπʼ,ἐπί
1692,26080,Ἀλίᾳ,
1693,26083,Οὐηΐοις,
1694,26106,γειναμένη,γείνομαι
1695,26122,περιβαλόμενοι,περιβάλλω
1696,26123,καθήμεθα,κάθημαι
1697,26148,φυγὰς,φυγάς
1698,26182,Καπιτωλίῳ,Καπιτώλιον
1699,26191,ἡγεῖσθαι,ἡγέομαι
1700,26203,μηδὲν,μηδείς
1701,26204,πολυπραγμονήσειν,
1702,26213,Κάμιλλον,Κάμιλλος
1703,26221,διαγγελοῦντος,
1704,26251,μέσων,μέσος
1705,26277,Καπιτωλίῳ,Καπιτώλιον
1706,26282,φωράσωσιν,
1707,26294,φαύλην,φαῦλος
1708,26297,φελλοὺς,φελλός
1709,26326,βαρβάρων,βάρβαρος
1710,26334,περισπειράσας,
1711,26347,συνεπικουφίζων,
1712,26356,παραλλάττων,παραλλάσσω
1713,26362,φέγγεσι,φέγγος
1714,26366,τεκμαιρόμενος,τεκμαίρομαι
1715,26371,Καρμεντίδα,
1716,26372,πύλην,πύλη
1717,26381,κατʼ,κατά
1718,26386,Καπιτωλίου,Καπιτώλιον
1719,26397,διʼ,διά
1720,26431,Ῥωμαίων,Ῥωμαῖος
1721,26458,Καμίλλῳ,
1722,26465,πεισομένων,πάσχω
1723,26478,Κάμιλλον,Κάμιλλος
1724,26493,χρησάμενον,χράομαι
1725,26507,Ῥωμαίοις,Ῥωμαῖος
1726,26528,συμμάχων,σύμμαχος
1727,26546,Οὐηΐους,Οὐήϊοι
1728,26555,συμμάχων,σύμμαχος
1729,26557,ἐπιθησόμενος,ἐπιτίθημι
1730,26566,βαρβάρων,βάρβαρος
1731,26567,τινὲς,τις
1732,26571,παρεξιόντες,παρέξειμι
1733,26580,Καπιτωλίῳ,Καπιτώλιον
1734,26585,ἴχνη,ἴχνος
1735,26591,ἀντελαμβάνετο,ἀντιλαμβάνω
1736,26598,ἐπιπεφυκότων,
1737,26601,ἀποτριβὰς,
1738,26603,περιολισθήσεις,
1739,26605,γεωδῶν,
1740,26614,θεασάμενος,θεάομαι
1741,26627,ὀρειβατεῖν,ὀρειβατέω
1742,26639,ἡμῖν,ἡμεῖς
1743,26644,πολέμιοι,πολέμιος
1744,26647,οὔτʼ,οὔτε
1745,26675,ληπτός,
1746,26681,ἑνὶ,εἷς
1747,26683,ῥᾴδιον,ῥᾴδιος
1748,26688,ἕνα,ἕνος
1749,26689,δύσκολον,δύσκολος
1750,26697,μετʼ,μετά
1751,26709,δοθήσονται,δίδωμι
1752,26735,χωρίοις,χωρίον
1753,26736,ἀποτόμοις,ἀπότομος
1754,26749,προσιεμένοις,
1755,26756,ἁψαμένους,ἅπτω
1756,26760,διασκευασαμένους,
1757,26775,οὔτʼ,οὔτε
1758,26783,ἱεροὶ,ἱερός
1759,26786,νεὼν,ναός
1760,26789,τρεφόμενοι,τρέφω
1761,26804,διαρκούντων,
1762,26825,λιμὸν,λιμός
1763,26826,ἀγρυπνητικοὶ,
1764,26851,βαρβάρων,βάρβαρος
1765,26856,ἀφειδούντων,
1766,26869,ὅπλῳ,ὅπλον
1767,26870,προσετύγχανεν,
1768,26895,δυσὶν,δύο
1769,26902,διῃρμένου,
1770,26930,συνδραμόντων,
1771,26944,πράξαντάς,πράσσω
1772,26955,ἅμʼ,ἅμα
1773,26982,ψηφισάμενοι,ψηφίζω
1774,26993,ἡμίλιτρον,
1775,26994,ἐπιχωρίου,ἐπιχώριος
1776,26998,αὐτό,αὐτός
1777,27026,ὑποικούρησεν,
1778,27029,νεκρῶν,νεκρός
1779,27032,καταβεβλημένων,καταβάλλω
1780,27046,φαῦλον,φαῦλος
1781,27051,ἀναθυμιώσης,
1782,27064,συντρόφου,
1783,27068,σκιερῶν,σκιερός
1784,27083,μετόπωρον,μετόπωρον
1785,27091,Καπιτωλίῳ,Καπιτώλιον
1786,27092,καθέδρα,καθέδρα
1787,27101,οἱκούρουν,
